param_LDA__solver,param_LDA__shrinkage,param_LDA__store_covariance,param_LDA__tol,params,mean_test_score,std_test_score
svd,,True,1e-05,"{'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 1e-05}",0.47428571428571425,0.07965913777648184
svd,,True,1e-06,"{'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 1e-06}",0.47428571428571425,0.07965913777648184
svd,,True,1e-07,"{'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 1e-07}",0.47428571428571425,0.07965913777648184
svd,,True,1e-08,"{'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 1e-08}",0.47428571428571425,0.07965913777648184
svd,,True,1e-09,"{'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 1e-09}",0.47428571428571425,0.07965913777648184
svd,,True,1e-10,"{'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 1e-10}",0.47428571428571425,0.07965913777648184
svd,,True,1e-11,"{'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 1e-11}",0.47428571428571425,0.07965913777648184
svd,,False,1e-05,"{'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 1e-05}",0.47428571428571425,0.07965913777648184
svd,,False,1e-06,"{'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 1e-06}",0.47428571428571425,0.07965913777648184
svd,,False,1e-07,"{'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 1e-07}",0.47428571428571425,0.07965913777648184
svd,,False,1e-08,"{'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 1e-08}",0.47428571428571425,0.07965913777648184
svd,,False,1e-09,"{'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 1e-09}",0.47428571428571425,0.07965913777648184
svd,,False,1e-10,"{'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 1e-10}",0.47428571428571425,0.07965913777648184
svd,,False,1e-11,"{'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 1e-11}",0.47428571428571425,0.07965913777648184
lsqr,,,,"{'LDA__shrinkage': None, 'LDA__solver': 'lsqr'}",0.47428571428571425,0.07965913777648184
eigen,,,,"{'LDA__shrinkage': None, 'LDA__solver': 'eigen'}",0.47428571428571425,0.07965913777648184
lsqr,auto,,,"{'LDA__shrinkage': 'auto', 'LDA__solver': 'lsqr'}",0.49523809523809526,0.0669382224411641
eigen,auto,,,"{'LDA__shrinkage': 'auto', 'LDA__solver': 'eigen'}",0.49523809523809526,0.0669382224411641
lsqr,0.0,,,"{'LDA__shrinkage': 0.0, 'LDA__solver': 'lsqr'}",0.47428571428571425,0.07965913777648184
eigen,0.0,,,"{'LDA__shrinkage': 0.0, 'LDA__solver': 'eigen'}",0.47428571428571425,0.07965913777648184
lsqr,0.01,,,"{'LDA__shrinkage': 0.01, 'LDA__solver': 'lsqr'}",0.47333333333333333,0.07968759865051027
eigen,0.01,,,"{'LDA__shrinkage': 0.01, 'LDA__solver': 'eigen'}",0.47333333333333333,0.07968759865051027
lsqr,0.02,,,"{'LDA__shrinkage': 0.02, 'LDA__solver': 'lsqr'}",0.47428571428571425,0.07965913777648184
eigen,0.02,,,"{'LDA__shrinkage': 0.02, 'LDA__solver': 'eigen'}",0.47428571428571425,0.07965913777648184
lsqr,0.03,,,"{'LDA__shrinkage': 0.03, 'LDA__solver': 'lsqr'}",0.47333333333333333,0.0800283396516027
eigen,0.03,,,"{'LDA__shrinkage': 0.03, 'LDA__solver': 'eigen'}",0.47333333333333333,0.0800283396516027
lsqr,0.04,,,"{'LDA__shrinkage': 0.04, 'LDA__solver': 'lsqr'}",0.4752380952380953,0.07683654648201886
eigen,0.04,,,"{'LDA__shrinkage': 0.04, 'LDA__solver': 'eigen'}",0.4752380952380953,0.07683654648201886
lsqr,0.05,,,"{'LDA__shrinkage': 0.05, 'LDA__solver': 'lsqr'}",0.4752380952380953,0.07683654648201886
